Epoch,Train Loss,Val Loss,Train mIoU (%),Val mIoU (%)
86,0.18133512188643217,0.27366340260207656,73.29834291345507,68.2115782694014
87,0.18169472739100456,0.2729442693889141,73.28896835613136,68.39299237832464
88,0.18148579272329807,0.2700286526232958,73.39013415425809,68.3141581197049
89,0.18101682971864938,0.278598052740097,73.37911084449142,68.07644512533487
90,0.18066720214486123,0.272940853998065,73.33785452317795,68.44173765442008
91,0.18107945969700814,0.270833347260952,73.43199116771537,68.16313318234567
92,0.18033514639437198,0.2741308124959469,73.41884422796176,68.17541493243266
93,0.1802417953878641,0.27270179949700835,73.36495628241518,68.1937328253008
94,0.18085484735667706,0.27159172792732716,73.38260540024486,68.38533875027694
95,0.17967457257658243,0.2732921694368124,73.42877590251653,68.41628059403689
96,0.1799535502433777,0.27107850870490074,73.47486993650321,68.34504491456481
97,0.1796811881914735,0.27115200339257717,73.45176545203887,68.32658387920267
98,0.1790489083185792,0.27225143152475356,73.48880359743654,68.33927813549657
99,0.17908524845540524,0.27233635549247265,73.51078636654181,68.34580856967595
100,0.1794376801326871,0.2688574790209532,73.45827407125294,68.3281160245528
101,0.17901107803434133,0.27354639595746993,73.49195114028312,68.35359105673417
102,0.17812340610921382,0.27105383121967314,73.54644439512504,68.25755046989099
103,0.17813305085599423,0.27196469052135946,73.53402416481615,68.43438250356968
104,0.17833836728930474,0.2739353349208832,73.52197254545905,68.30534717657338
105,0.17739025001078845,0.26778183521330357,73.58074177746276,68.48809323119517
106,0.17788963769823313,0.2686658704280853,73.58535001226456,68.39472430033705
107,0.1775418739080429,0.2716195817887783,73.56545780722591,68.30543783625875
108,0.17711179610788821,0.2722441555261612,73.61597900730196,68.32946776842688
109,0.1774047052487731,0.272385390073061,73.61120911790925,68.34954145851948
110,0.177050667257607,0.2697258066833019,73.61333570778612,68.47383591932301
111,0.17669752996861934,0.26730241292715073,73.62378377149255,68.51498185475585
112,0.17714026536047459,0.2708700130581856,73.55477532106788,68.49985411609045
113,0.17653977655768394,0.26956584011018275,73.65608466007741,68.48276245218263
114,0.1774643758252263,0.27027255396544936,73.57878995269151,68.4547931505175
115,0.17686910003274678,0.2684206376671791,73.70153149370535,68.5164962362673
116,0.17635079965293407,0.2713642474114895,73.68345329292002,68.42165803538398
117,0.17564593377560378,0.2699930284768343,73.69927200527785,68.46077146655021
118,0.17635780407637358,0.271440981015563,73.69342845815957,68.36755419170328
119,0.17560812493115663,0.2703152859807014,73.72459828175204,68.39904093632188
120,0.17658921172320843,0.27085007780790327,73.68024657027513,68.45156912566095
