Epoch,Train Loss,Val Loss,Train mIoU (%),Val mIoU (%)
1,0.7532384386777878,0.5650094280540943,25.278787100593387,36.38387642671087
2,0.4968428279042244,0.4626817103624344,46.551455463355765,49.77117281728397
3,0.4169313358068466,0.4012900703549385,53.10969960491537,54.53349834944876
4,0.37151814222037793,0.3890092503130436,56.595549921456964,56.0674257252392
5,0.3422841903150082,0.34886438603699205,59.19902539127847,58.57918462997629
6,0.321005894985795,0.3554455261975527,61.09238752593985,60.5557268629032
7,0.3092115934818983,0.3489245636612177,62.2144404630934,59.80945313746181
8,0.29661782843768597,0.32710759663581845,63.32049553072208,61.492553705738196
9,0.28982972256839273,0.32673064345121383,63.84365415178011,61.2665376548438
10,0.28066283065080644,0.30676382780075073,64.63738946161821,63.2597315773605
11,0.2694531478762627,0.32218973353505137,65.52372053844057,63.94495763729968
12,0.2621235398411751,0.2847747695893049,66.22759944257172,64.9205837649254
13,0.25553403656184676,0.31230178025364874,66.79083367184415,64.53743010212824
14,0.25224604173600673,0.2847350704073906,67.02625318015208,64.8647291170886
15,0.24670798141658307,0.3105062899440527,67.50749823670719,64.26524833222291
16,0.24256334320008754,0.30195412737131117,67.86397947180689,64.09373489240316
17,0.23800674677193165,0.291106043189764,68.139323934734,64.8190480271825
18,0.2336200989574194,0.2882530093044043,68.55076545828564,65.49258817812289
19,0.22861779556274414,0.29272688452899454,68.97379425402828,65.72037261807218
20,0.22688110455274582,0.3160847294330597,69.1016708684333,63.934481604208116
21,0.2239648416340351,0.2749173742681742,69.34758310616594,66.37311046764982
22,0.21986711861491204,0.2721404058635235,69.62218083591412,66.01141678400575
23,0.21597603253722192,0.282194124519825,70.04773880429377,65.82197492355718
24,0.2129916116297245,0.29612968884408475,70.2083768441704,66.16456109987652
25,0.20923311527073382,0.2701178312599659,70.53828165270191,66.21277200554083
26,0.20668182124197482,0.2668119770884514,70.73676221445679,67.03472006413688
27,0.20146225965321063,0.29484824270009996,71.0933264612139,65.03091170975604
28,0.20096603620350362,0.2797364075630903,71.20942113052239,65.72869234200057
29,0.19874624064862728,0.28028938350081445,71.38613948445428,65.75388777770156
30,0.19473490454256534,0.26838783898949625,71.66855110376456,66.44276821757609
31,0.1929861493319273,0.2952185334116221,71.76120925533425,65.23401404363703
32,0.19117234635055066,0.2988243234008551,71.93979395501371,64.75476451038091
33,0.1896608123421669,0.30673925767838955,72.0602185238804,64.8778721454746
34,0.18595600796043874,0.2866404859125614,72.31015727286608,67.34351196783503
35,0.1834456212580204,0.2906180336922407,72.59743795811104,65.33920852429382
36,0.1823262350857258,0.2839542143940926,72.62724215869858,66.00904248497775
37,0.17936748997867108,0.3239987538158894,73.06116558240052,64.51123339155572
38,0.17686944429576396,0.30007963368296625,73.13965966928457,65.31249475235938
39,0.19449365697801113,0.2950205349624157,71.8266737242342,66.19058362758385
40,0.19154546312391757,0.2807288850396872,71.9722081868438,66.46139690011732
41,0.1889844384521246,0.28157901744544506,72.10567815715356,66.72034139027518
42,0.18883747143149376,0.27560395035147667,72.16664110428104,66.36377095273018
43,0.18699658632576466,0.29378731347620485,72.30135286209843,65.77058029354139
44,0.18689432364702224,0.3056389895230532,72.3090866040906,65.81078416856158
45,0.18491843922436238,0.2819247843772173,72.45871195205977,66.40790591262761
46,0.1852355759203434,0.30489822921156884,72.4227739861824,65.3186995959995
47,0.18480321627557278,0.28547518026828766,72.47608616393919,66.37192588487977
48,0.18437183651924133,0.2929133046269417,72.4995028832506,66.70153095218438
49,0.184673241096735,0.26925610065460204,72.50110070533239,67.25322353075855
50,0.18290845771133898,0.27754651515185835,72.592290045417,67.09704718894214
51,0.19619304077625274,0.27390757720172404,71.70638500680637,66.99689209063393
52,0.19128649319410324,0.29101014210283754,71.98402870137161,65.71645310179176
53,0.18982866875231266,0.2845144624561071,72.09465732187252,66.06431809845921
54,0.18865389432758092,0.27981528151035306,72.1405783232598,66.63983454182348
55,0.18851347284317016,0.2851481136828661,72.21650895727083,66.44036189732591
56,0.1867578527957201,0.2910938012599945,72.31573152961207,65.88709256305711
57,0.18638779879510403,0.3085891931205988,72.33102093793043,65.2607342730739
58,0.1870586046665907,0.2988617021590471,72.3415323045137,66.27000392589888
59,0.1863794636428356,0.2793486931025982,72.32555077342448,66.10913800456632
60,0.18456589674651622,0.29559397070109844,72.47540013731832,66.2868980338791
61,0.18565257486850023,0.28895164720714095,72.34600765200226,66.0941185017994
62,0.18551698624491691,0.2813943948596716,72.40505879670974,66.48287998601695
63,0.19512736976146697,0.27142400142550466,71.81298901878922,66.7532094850214
64,0.19239342828392983,0.27917048706114295,71.96338395272296,66.00999974541281
65,0.19101782232820988,0.27466356293857097,72.05475173538473,66.75690973765464
66,0.18986826175153254,0.2675995415598154,72.1402961895443,67.42583085093374
67,0.18960698018372057,0.2815342975109816,72.14896213385519,66.16506329949375
68,0.18891434852182865,0.2666602090895176,72.21047845674752,67.21728627495777
69,0.1881110905200243,0.289872167378664,72.19554608141011,66.10567075099499
70,0.18788354105055333,0.3022451944351196,72.26722417634657,65.8682954694567
71,0.1883629092440009,0.2783321495503187,72.2431521504086,66.71780620984666
72,0.18778971323668955,0.26768973638117316,72.30601550528043,67.0487903898277
73,0.18661230466365814,0.3022621348798275,72.33261857824044,65.77515377279639
74,0.1865657040655613,0.27040488058328627,72.33359653224642,67.49613305849378
75,0.18642496861219407,0.28610008578002455,72.34265038472941,66.29075178964189
76,0.18612643245011568,0.2907602682560682,72.3725797040266,66.40200003106484
77,0.18592614042162894,0.28474713729321954,72.3875680957912,66.14406139500142
78,0.1860635070949793,0.27626888151466844,72.36584111908518,67.2233984002477
79,0.18520180186778307,0.27118190775811674,72.43824338880893,67.61895567447213
80,0.1860325480222702,0.28710878935456274,72.33660939717402,66.44732862697825
