Epoch,Train Loss,Val Loss,Train mIoU (%),Val mIoU (%)
1,0.5526180490195751,0.4111548009812832,43.75669226754099,52.48266441032645
2,0.3754619020700455,0.3673285793364048,56.111479321579125,56.79387688105493
3,0.3317050743728876,0.3183942531645298,59.61728853826692,61.618170620896414
4,0.30132977186441423,0.2973904564976692,62.310997210168686,62.112277456743726
5,0.2885471852272749,0.2880983961671591,63.576025913756226,61.50825638737017
6,0.26962761103510857,0.2845255178362131,65.06085877668767,64.62805549032079
7,0.25661071475744246,0.26943710462749004,65.9388025925541,64.83454732840269
8,0.24674148490428924,0.25815554335713387,66.84195931424031,66.58044309530219
9,0.2367429529130459,0.25559721341729164,67.41489646484172,66.80235253671066
10,0.2284621028780937,0.2662469745576382,68.03095291654316,66.33362078527489
11,0.223556009426713,0.25394240516424177,68.39741771689238,67.25427767069515
12,0.21887716183364392,0.2689650328159332,68.77807359262668,66.03167591999211
13,0.2139318863451481,0.24855980044603349,69.23640157714613,67.59591898069934
14,0.20767158659398555,0.2373723654448986,69.61345860248755,68.22538236612596
15,0.2030856114536524,0.23599818381667137,70.05357320987585,68.23372622426193
16,0.19822815416157247,0.23659319834411144,70.31954544894741,68.44777161973438
17,0.19642793230116368,0.23580432368814946,70.51634532534904,67.9649287055007
18,0.1920688023209572,0.23006507351994515,70.92222564047248,68.71018284049282
19,0.1865551819473505,0.23318363262712954,71.33913667735375,68.32943308689772
20,0.18421916767954827,0.2370178190022707,71.4773943491273,68.79142489744498
21,0.18267895371615886,0.23336940610408782,71.61187149967158,69.5405985986848
22,0.17850493746101856,0.2319803672581911,72.07026490546664,68.75480895597194
23,0.17559973381459712,0.23190536054968833,72.10979317111054,69.37037753101761
24,0.1739982223391533,0.23090704628825187,72.33910083275603,67.89981405415905
25,0.16909247765243055,0.22404097013175486,72.6468932418876,69.33021218757224
26,0.165515134575963,0.22995612409710883,72.95065376431967,69.21508791012144
27,0.1652444320231676,0.2214840838611126,72.89549098154033,69.72103827318531
28,0.16110065673589707,0.22606656745076179,73.23081342851248,69.45215131196157
29,0.1591279180675745,0.227462154597044,73.496602134153,70.1196624434485
30,0.15866870445907116,0.22840192048251629,73.43577970242518,69.97312036230305
31,0.15328432774543763,0.23459845720231534,74.08087976865995,69.31521347374594
32,0.15209691952317952,0.23105766734480856,74.19814868073713,69.57664671306392
33,0.1519907060146332,0.2328140866458416,74.01139663473627,70.26041423220313
34,0.14898393531143667,0.23894171963632108,74.36918822649264,69.23922918853576
35,0.14636250251531602,0.2249759830981493,74.54797261817909,70.14001747370322
36,0.14520668043792248,0.2357701326161623,74.68670619757741,69.80490779850777
37,0.1422655592292547,0.23679565979540348,74.81689059163244,69.40336348495963
38,0.1416703805297613,0.22718925142288207,74.92986975656768,69.9698081332825
39,0.13908158509880306,0.241326110355556,75.22720144321757,69.26944212357459
40,0.152271983897686,0.22005922834575176,74.01380411841338,70.00733567006316
41,0.1484502464875579,0.22243882766366005,74.31357476248247,69.99283590366466
42,0.1469032183766365,0.21916006591916085,74.46059750572304,69.84281812240705
43,0.1461890176475048,0.2184094005972147,74.47635410048862,70.09566630233294
44,0.14514090981185437,0.21783324460685252,74.62446859635851,70.35229886243964
45,0.14506605087816715,0.22070078624784947,74.60378756973802,70.04567321273693
46,0.1442463824391365,0.221413457646966,74.70696194649437,69.98046310694349
47,0.14347442878186703,0.2271724904924631,74.71310223021096,70.0654646303413
48,0.14493203646689654,0.22004836235940456,74.564955698309,70.1815550710637
49,0.14330989010185002,0.22137472362816335,74.74284681581543,70.29239199227612
50,0.14268624641001224,0.2208341329842806,74.89274382244953,70.45130893329912
51,0.14252414779663086,0.21904339511692525,74.90668095476295,70.59501053931787
52,0.14172477825433016,0.22150059495866298,74.94665997561188,70.16998914505331
53,0.14167910844385623,0.22444415302574636,74.96819721408313,70.25123689847638
54,0.14151387709081173,0.22131498405337333,74.84464640296471,70.50097116486397
55,0.1415532215282321,0.2177539349794388,74.97480433060551,70.71428254208921
56,0.14132657996416093,0.2182539772093296,75.02735255878487,70.42198419569762
57,0.1408842501387,0.2243686806857586,75.0705797447059,70.29369996615296
58,0.1401004910171032,0.22200215685367583,75.14079040914152,70.49223129108397
59,0.14088574352264405,0.220964911878109,75.02437267360807,70.67368114246592
60,0.1401886026442051,0.21829036144912242,75.06873008978006,70.64030887027286
61,0.1406160488754511,0.22196484760940074,75.05187810950306,70.49574383204829
62,0.13984194726645946,0.22371942798793315,75.11886272807298,70.40768333437336
63,0.14011549321860076,0.21996758677065373,75.073736341805,70.48513506621235
64,0.13969503215700388,0.2192604949325323,75.1890259597008,70.4460405640724
65,0.1399761342704296,0.22010326744616032,75.12558115473563,70.47281170953974
66,0.13904055599868298,0.22258588474988938,75.22224339849988,70.36633801293819
67,0.1393480008095503,0.22115985816717149,75.1615042508795,70.59485996862213
68,0.14106258069574834,0.22064560186862944,75.06668548997128,70.28642365836558
69,0.1407866800352931,0.21760312281548977,74.97933508987431,70.61859537243195
70,0.1411711397767067,0.22235943605005742,74.99486453903664,70.58255688361612
71,0.13997600337713956,0.22224857820570468,75.18205809556405,70.57725265964515
72,0.14085482306629418,0.2232558806091547,75.16658493498421,70.50721994905565
73,0.14028504620045423,0.2183776100128889,75.15408589890887,70.42264056769848
74,0.1408822249725461,0.21867147548496724,75.07518479587493,70.53195706195594
75,0.1401708942696452,0.22259120525419712,75.11175298248216,70.42079207725699
76,0.140038165512681,0.22435696725547313,75.10071792412371,70.23121473168881
77,0.13946538961976768,0.21977975882589817,75.13244137418621,70.56711256555008
78,0.13984765211939812,0.22464762322604656,75.15692822841535,70.36766402450426
79,0.13984911426454782,0.22311694791913034,75.08027200256826,70.29479846830733
80,0.1395215815395117,0.22073256689310075,75.24117757034298,70.34801449297984
81,0.13905100709199905,0.22174146531522274,75.34324416951131,70.34431885548409
82,0.14063818749785423,0.22062435130774974,75.1457879374228,70.4899717169769
83,0.14036345947086812,0.22231616246700286,75.02557400707245,70.53470994515513
84,0.140490561299026,0.22082404159009456,75.03768365330319,70.59983454660752
85,0.14094012219905852,0.21984581878781317,75.04032192084638,70.48809882567356
86,0.14003679328858853,0.21973002775013448,75.092019171207,70.59636046347593
87,0.13984916697591543,0.22170695960521697,75.14550885570114,70.38263825337667
88,0.13949600402265788,0.22268979321420193,75.07371613926817,70.39891821027922
89,0.14025407490730285,0.2201820581406355,75.1311901263766,70.63437485719689
90,0.1400919805213809,0.22263347682356835,75.1730241896935,70.60032494126331
91,0.13999572279006242,0.2201338168233633,75.10532247181901,70.55869756580118
92,0.1398500036597252,0.22096685978770256,75.24090359098608,70.40331618778139
93,0.1399689173579216,0.22088069438934327,75.14727308542273,70.42852303830473
